primaryID	primarySymbol	secondaryID	secondarySymbol	predicateID	mapping_cardinality_sec2pri	comment	source
Entry Withdrawn	Entry Withdrawn	HGNC:38543	LINC00268	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:26274	NARS2	HGNC:38544	DFNB94	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38548	LINC00273-2P	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38596	TTTY13B	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:38111	CSPG4P3Y	HGNC:38611	CSPG4P6Y	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:38535	CSPG4P4Y	HGNC:38612	CSPG4P7Y	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38613	TTTY13C	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:51709	SEPTIN14P23	HGNC:38800	LINC00266-4P	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38809	LINC00283	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38878	DFNA63	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38889	MIR3656	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:50420	SNORD138	HGNC:38900	MIR3607	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:33579	SNORD111B	HGNC:38903	MIR3647	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38908	MIR3673	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38927	MIR3676	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38946	MIR3687-1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38968	MIR3669	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:38971	MIR3653	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:17893	PGAP2	HGNC:39145	MRT17	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:25994	NSUN2	HGNC:39146	MRT5	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39147	MRT8	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39148	MRT9	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39149	MRT10	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39150	MRT11	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:10866	ST3GAL3	HGNC:39151	MRT12	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2372	MED23	HGNC:39152	MRT18	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39153	MRT19	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39154	MRT20	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:17893	PGAP2	HGNC:39155	MRT21	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:30242	TUSC3	HGNC:39156	MRT22	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39157	MRT23	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39158	MRT24	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39159	MRT25	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39160	MRT26	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:30922	LINS1	HGNC:39161	MRT27	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39162	MRT28	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39276	C13orf41	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39436	DYT21	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39437	DFNB96	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39512	DYT22	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39529	CNN2P4	HGNC:39530	CNN2P5	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:32462	ZNF726	HGNC:39555	ZNF92P3	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39613	SNX18P5	HGNC:39614	SNX18P6	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39685	UBAC2-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39704	RBM22P11	HGNC:39701	RBM22P8	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39700	RBM22P7	HGNC:39702	RBM22P9	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39699	RBM22P6	HGNC:39703	RBM22P10	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39730	FILIP1LP1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39750	OPA8	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39810	FARP1-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39817	LINC00481	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39885	LMO7-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39888	DCUN1D2-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39892	CLYBL-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39899	ZDHHC20-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39908	NBEA-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39911	ZMYM5-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39934	UGGT2-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39936	ZMYM2-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39939	AKAP11-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:39961	USP12-AS1	HGNC:39962	USP12-DT	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39992	STARD10-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:39996	ARHGEF19-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40012	ABHD11-AS2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:40014	SHANK2-AS1	HGNC:40015	SHANK2-AS2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:10397	RPS17	HGNC:40029	RPS17L	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40115	CA5B-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:53128	ITFG2-AS1	HGNC:40118	CACNA1C-AS2	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:53128	ITFG2-AS1	HGNC:40119	CACNA1C-AS1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40183	DLX6-AS2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40184	DMD-AS2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40322	KCNQ5-AS2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:40370	MEIS1-AS2	HGNC:40371	MEIS1-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:42440	MYLK-AS1	HGNC:40387	MYLK-AS2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:40308	ITGA6-AS1	HGNC:40441	PDK1-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:37703	PTCHD1-AS	HGNC:40445	PHEX-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40611	VNN2-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:53964	ZKSCAN7-AS1	HGNC:40620	ZNF197-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40838	NICN1-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40872	STARD13-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40874	TBC1D4-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40915	PSPC1-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:40922	WDFY2-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41084	SMIM12-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:9032	PLA2G2C	HGNC:41141	UBXN10-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:54176	CNN3-DT	HGNC:41192	ALG14-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:54423	TMEM269-DT	HGNC:41212	C1orf50-AS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:1103	BRD2	HGNC:41311	BRD2-IT1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:1390	CACNA1C	HGNC:41313	CACNA1C-IT2	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41319	LYST-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41320	LYST-AS1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41321	CLTC-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:3350	ENO1	HGNC:41331	ENO1-IT1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41332	EYA3-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41344	HTR2C-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41345	HTR4-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41356	KPNA3-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41372	PROX1-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:14598	IMMP2L	HGNC:41402	IMMP2L-IT1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41407	ARID4B-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41411	OBSCN-IT2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41413	ULK4-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41434	ZNF638-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41435	NTM-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41436	NTM-IT2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41441	ERRFI1-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41454	SRGAP2-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41467	UPP2-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41495	SIK3-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41506	ANKRD33B-IT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41535	MIR4417	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41551	MIR4459	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41577	MIR4792	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41611	MIR5096	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41656	MIR4461	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41684	MIR1273G	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41724	MIR4419B	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41733	MIR1273F	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41770	MIR1254-2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:41828	MIR4419A	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
